,Text,Lemma,POS,Tag,Dep,Shape,Is_Alpha,Is_Stop
3905,(,(,PUNCT,PUNCT,punct,(,False,False
3906,n,n,NOUN,NOUN,nummod,x,True,False
3907,igˆ,igˆ,NOUN,NOUN,parataxis,xxx,True,False
3908,2(-)ak,2(-)ak,NUM,NUM,nummod,d(-)xx,False,False
3909,«,«,PUNCT,PUNCT,punct,«,False,False
3910,chose,chose,NOUN,NOUN,nmod,xxxx,True,False
3911,faite,fait,ADJ,ADJ,amod,xxxx,True,False
3912,»,»,PUNCT,PUNCT,punct,»,False,False
3913,[,[,PUNCT,PUNCT,punct,[,False,False
3914,passim,passim,NOUN,NOUN,nmod,xxxx,True,False
3915,à,à,ADP,ADP,case,x,True,True
3916,côté,côté,NOUN,NOUN,nmod,xxxx,True,False
3917,de,de,ADP,ADP,case,xx,True,True
3918,n,n,NOUN,NOUN,nummod,x,True,False
3919,igˆ,igˆ,NOUN,NOUN,nmod,xxx,True,False
3920,2aka,2aka,NUM,NUM,flat:foreign,dxxx,False,False
3921,],],PUNCT,PUNCT,punct,],False,False
3922,;,;,PUNCT,PUNCT,punct,;,False,False
3923,2aka,2aka,NUM,NUM,ROOT,dxxx,False,False
3924,],],PUNCT,PUNCT,punct,],False,False
3925,;,;,PUNCT,PUNCT,punct,;,False,False
3926,originellement,originellement,ADV,ADV,advmod,xxxx,True,False
3927,probabl,probabl,VERB,VERB,ROOT,xxxx,True,False
3928,.,.,PUNCT,PUNCT,punct,.,False,False
3929,type,type,NOUN,NOUN,obl:mod,xxxx,True,False
3930,s,s,PRON,PRON,expl:comp,x,True,False
3931,a,avoir,AUX,AUX,aux:tense,x,True,True
3932,2-du11,2-du11,NOUN,NOUN,acl:relcl,d-xxdd,False,False
3933,!,!,PUNCT,PUNCT,punct,!,False,False
3934,),),PUNCT,PUNCT,punct,),False,False
3935,",",",",PUNCT,PUNCT,punct,",",False,False
3936,n,n,NOUN,NOUN,nsubj,x,True,False
3937,igˆ,igˆ,NOUN,NOUN,nsubj,xxx,True,False
3938,2-ge17,2-ge17,NUM,NUM,xcomp,d-xxdd,False,False
3939,ak,ak,NOUN,NOUN,nmod,xx,True,False
3940,n,n,NOUN,NOUN,nmod,x,True,False
3941,a,avoir,VERB,VERB,ROOT,x,True,True
3942,m,m,ADP,ADP,advmod,x,True,False
3943,lu,lire,PROPN,PROPN,fixed,xx,True,False
3944,lu,lire,PROPN,PROPN,dep,xx,True,False
3945,2lu,2lu,DET,DET,dep,dxx,False,False
3946,2lu,2lu,ADJ,ADJ,xcomp,dxx,False,False
3947,7,7,NUM,NUM,xcomp,d,False,False
3948,(,(,PUNCT,PUNCT,punct,(,False,False
3949,lu)-ka,lu)-ka,PROPN,PROPN,obl:mod,xx)-xx,False,False
3950,/,sur,ADP,ADP,case,/,False,False
3951,ke,ke,NOUN,NOUN,nmod,xx,True,False
3952,4,4,NUM,NUM,dep,d,False,False
3953,«,«,PUNCT,PUNCT,punct,«,False,False
3954,le,le,DET,DET,det,xx,True,True
3955,mal,mal,NOUN,NOUN,obj,xxx,True,False
3956,infligé,infliger,ADJ,ADJ,amod,xxxx,True,False
3957,à,à,ADP,ADP,case,x,True,True
3958,l’,l’,NOUN,NOUN,obl:arg,x’,False,True
3959,humanité,humanité,PROPN,PROPN,flat:name,xxxx,True,False
3960,»,»,PUNCT,PUNCT,punct,»,False,False
3961,(,(,PUNCT,PUNCT,punct,(,False,False
3962,GiM,GiM,PROPN,PROPN,punct,XxX,True,False
3963,Museum,Museum,PROPN,PROPN,nsubj,Xxxxx,True,False
3964,siglum,siglum,VERB,VERB,ROOT,xxxx,True,False
3965,of,of,X,X,punct,xx,True,False
3966,the,the,X,X,dep,xxx,True,False
3967,Archaeological,Archaeological,PROPN,PROPN,obj,Xxxxx,True,False
3968,Museum,Museum,PROPN,PROPN,flat:name,Xxxxx,True,False
3969,",",",",PUNCT,PUNCT,punct,",",False,False
3970,Istanbul,Istanbul,PROPN,PROPN,conj,Xxxxx,True,False
3971,(,(,PUNCT,PUNCT,punct,(,False,False
3972,Nippur,nippur,NOUN,NOUN,nmod,Xxxxx,True,False
3973,),),PUNCT,PUNCT,punct,),False,False
3974,  ,  ,SPACE,SPACE,dep,  ,False,False
3975,v,v,NOUN,NOUN,case,x,True,False
3976,17,17,PRON,PRON,obl:mod,dd,False,False
3977,;,;,PUNCT,PUNCT,punct,;,False,False
3978,la,le,DET,DET,det,xx,True,True
3979,version,version,NOUN,NOUN,nsubj,xxxx,True,False
3980,de,de,ADP,ADP,case,xx,True,True
3981,Tell,Tell,PROPN,PROPN,nmod,Xxxx,True,False
3982,Hadad,Hadad,PROPN,PROPN,nmod,Xxxxx,True,False
3983,a,avoir,AUX,AUX,aux:tense,x,True,True
3984,aka,aka,AUX,AUX,advmod,xxx,True,False
3985,aka,aker,VERB,VERB,ROOT,xxx,True,False
3986,[,[,PUNCT,PUNCT,punct,[,False,False
3987,M,m,NOUN,NOUN,obl:mod,X,True,False
3988,182,182,NUM,NUM,nmod,ddd,False,False
3989,],],PUNCT,PUNCT,punct,],False,False
3990,),),PUNCT,PUNCT,punct,),False,False
3991,",",",",PUNCT,PUNCT,punct,",",False,False
3992,n,ne,X,X,nummod,x,True,False
3993,igˆ,igˆ,NOUN,NOUN,advmod,xxx,True,False
3994,2-ge17-g,2-ge17-g,PRON,PRON,dep,d-xxdd-x,False,False
3995,a,avoir,AUX,AUX,aux:tense,x,True,True
3996,ak,ak,NOUN,NOUN,dep,xx,True,False
3997,-,-,NOUN,NOUN,nmod,-,False,False
3998,b,b,AUX,AUX,nmod,x,True,False
3999,i,i,ADJ,ADJ,fixed,x,True,True
4000,«,«,PUNCT,PUNCT,fixed,«,False,False
4001,ce,ce,DET,DET,det,xx,True,True
4002,mal,mal,NOUN,NOUN,dep,xxx,True,False
4003,infligé,infliger,ADJ,ADJ,amod,xxxx,True,False
4004,»,»,PUNCT,PUNCT,punct,»,False,False
4005,(,(,PUNCT,PUNCT,punct,(,False,False
4006,Sîniddinam,Sîniddinam,PROPN,PROPN,appos,Xxxxx,True,False
4007,-,-,PROPN,PROPN,nmod,-,False,False
4008,Utu,Utu,PROPN,PROPN,nmod,Xxx,True,False
4009,38,38,NUM,NUM,obl:mod,dd,False,False
4010,),),PUNCT,PUNCT,punct,),False,False
4011,",",",",PUNCT,PUNCT,punct,",",False,False
4012,e,e,X,X,advmod,x,True,False
4013,sˇe,sˇe,X,X,fixed,xxx,True,False
4014,2,2,NUM,NUM,nummod,d,False,False
4015,sˇu,sˇu,DET,DET,dep,xxx,True,False
4016,ak,ak,ADJ,ADJ,fixed,xx,True,False
4017,«,«,NOUN,NOUN,fixed,«,False,False
4018,corde,cord,ADJ,ADJ,dep,xxxx,True,False
4019,faite,faire,VERB,VERB,acl,xxxx,True,False
4020,main,main,ADJ,ADJ,amod,xxxx,True,False
4021,»,»,PUNCT,PUNCT,punct,»,False,False
4022,(,(,PUNCT,PUNCT,punct,(,False,False
4023,GiEn,GiEn,PROPN,PROPN,obl:mod,XxXx,True,False
4024,.,.,PUNCT,PUNCT,punct,.,False,False
4025,276,276,NUM,NUM,ROOT,ddd,False,False
4026,),),PUNCT,PUNCT,punct,),False,False
4027,",",",",PUNCT,PUNCT,punct,",",False,False
4028,g,gramme,NOUN,NOUN,conj,x,True,False
4029,e,e,X,X,dep,x,True,False
4030,sˇu,sˇu,DET,DET,dep,xxx,True,False
4031,ak,ak,NOUN,NOUN,fixed,xx,True,False
4032,«,«,NUM,NUM,punct,«,False,False
4033,bâche,bâche,NOUN,NOUN,nmod,xxxx,True,False
4034,(,(,PUNCT,PUNCT,punct,(,False,False
4035,?,?,PUNCT,PUNCT,punct,?,False,False
4036,),),PUNCT,PUNCT,punct,),False,False
4037,de,de,ADP,ADP,case,xx,True,True
4038,roseau,roseau,NOUN,NOUN,nmod,xxxx,True,False
4039,faite,faire,VERB,VERB,acl,xxxx,True,False
4040,main,main,ADJ,ADJ,amod,xxxx,True,False
4041,»,»,PUNCT,PUNCT,punct,»,False,False
4042,(,(,PUNCT,PUNCT,punct,(,False,False
4043,GiEn,GiEn,PROPN,PROPN,nmod,XxXx,True,False
4044,.,.,PUNCT,PUNCT,punct,.,False,False
4045,278,278,NUM,NUM,nummod,ddd,False,False
4046,//,//,VERB,VERB,nsubj,//,False,False
4047,ge,ge,ADP,ADP,case,xx,True,False
4048,sˇu,sˇu,DET,DET,det,xxx,True,False
4049,aka,aka,NOUN,NOUN,nmod,xxx,True,False
4050,aka,aker,VERB,VERB,ROOT,xxx,True,False
4051,dans,dans,ADP,ADP,case,xxxx,True,True
4052,la,le,DET,DET,det,xx,True,True
4053,version,version,NOUN,NOUN,obl:mod,xxxx,True,False
4054,de,de,ADP,ADP,case,xx,True,True
4055,Tell,Tell,PROPN,PROPN,nmod,Xxxx,True,False
4056,Haddad,Haddad,PROPN,PROPN,flat:name,Xxxxx,True,False
4057,),),PUNCT,PUNCT,punct,),False,False
4058,et,et,CCONJ,CCONJ,cc,xx,True,True
4059,sˇu,sˇu,VERB,VERB,det,xxx,True,False
4060,ak,ak,NOUN,NOUN,fixed,xx,True,False
4061,«,«,NUM,NUM,conj,«,False,False
4062,bien,bien,ADV,ADV,advmod,xxxx,True,False
4063,traité,traiter,VERB,VERB,acl,xxxx,True,False
4064,»,»,PUNCT,PUNCT,punct,»,False,False
4065,(,(,PUNCT,PUNCT,punct,(,False,False
4066,Isˇme,Isˇme,PROPN,PROPN,appos,Xxxxx,True,False
4067,-,-,PROPN,PROPN,nmod,-,False,False
4068,Dagan,Dagan,PROPN,PROPN,nmod,Xxxxx,True,False
4069,Assyriologische,assyriologische,NOUN,NOUN,nmod,Xxxxx,True,False
4070,Bibliothek,Bibliothek,PROPN,PROPN,flat:name,Xxxxx,True,False
4071,(,(,PUNCT,PUNCT,punct,(,False,False
4072,Leipzig,Leipzig,PROPN,PROPN,appos,Xxxxx,True,False
4073,1881,1881,NUM,NUM,nmod,dddd,False,False
4074,-1933,-1933,VERB,VERB,nmod,-dddd,False,False
4075,),),PUNCT,PUNCT,punct,),False,False
4076,;,;,PUNCT,PUNCT,punct,;,False,False
4077,NF,nf,NOUN,NOUN,nsubj,XX,True,False
4078,=,=,VERB,VERB,ROOT,=,False,False
4079,Neue,Neue,PROPN,PROPN,obj,Xxxx,True,False
4080,Folge,Folge,PROPN,PROPN,obj,Xxxxx,True,False
4081,",",",",PUNCT,PUNCT,punct,",",False,False
4082,1,1,NUM,NUM,obl:mod,d,False,False
4083,-,-,NUM,NUM,obl:mod,-,False,False
4084,2,2,NUM,NUM,obl:mod,d,False,False
4085,(,(,PUNCT,PUNCT,punct,(,False,False
4086,1933,1933,NUM,NUM,obj,dddd,False,False
4087,),),PUNCT,PUNCT,punct,),False,False
4088,  ,  ,SPACE,SPACE,dep,  ,False,False
4089,120,120,NUM,NUM,obj,ddd,False,False
4090,),),PUNCT,PUNCT,punct,),False,False
4091,.,.,PUNCT,PUNCT,punct,.,False,False
4092,Dans,dans,ADP,ADP,case,Xxxx,True,True
4093,l’,l’,ADJ,ADJ,amod,x’,False,True
4094,acception,acception,NOUN,NOUN,obl:mod,xxxx,True,False
4095,«,«,ADJ,ADJ,amod,«,False,False
4096,qui,qui,PRON,PRON,nsubj,xxx,True,True
4097,a,avoir,AUX,AUX,aux:tense,x,True,True
4098,fait,faire,VERB,VERB,acl:relcl,xxxx,True,True
4099,»,»,PUNCT,PUNCT,obj,»,False,False
4100,(,(,PUNCT,PUNCT,punct,(,False,False
4101,participe,participe,NOUN,NOUN,appos,xxxx,True,False
4102,passé,passer,VERB,VERB,amod,xxxx,True,False
4103,actif,actif,ADJ,ADJ,amod,xxxx,True,False
4104,),),PUNCT,PUNCT,punct,),False,False
4105,",",",",PUNCT,PUNCT,punct,",",False,False
4106,les,le,DET,DET,det,xxx,True,True
4107,exemples,exemple,NOUN,NOUN,nsubj,xxxx,True,False
4108,sûrs,sûr,ADJ,ADJ,amod,xxxx,True,False
4109,sont,être,AUX,AUX,cop,xxxx,True,True
4110,rares,rare,ADJ,ADJ,advcl,xxxx,True,False
4111,",",",",PUNCT,PUNCT,punct,",",False,False
4112,d’,d’,ADV,ADV,advmod,x’,False,True
4113,autant,autant,ADV,ADV,fixed,xxxx,True,False
4114,plus,plus,ADV,ADV,advmod,xxxx,True,True
4115,qu’,qu’,ADV,ADV,obl:mod,xx’,False,True
4116,une,un,DET,DET,det,xxx,True,True
4117,variation,variation,NOUN,NOUN,nmod,xxxx,True,False
4118,d’,d’,ADV,ADV,advmod,x’,False,True
4119,ordre,ordre,VERB,VERB,advcl,xxxx,True,False
4120,sémantique,sémantique,NOUN,NOUN,obj,xxxx,True,False
4121,(,(,PUNCT,PUNCT,punct,(,False,False
4122,«,«,PROPN,PROPN,appos,«,False,False
4123,qui,qui,PRON,PRON,nsubj,xxx,True,True
4124,fait,faire,VERB,VERB,acl:relcl,xxxx,True,True
4125,»,»,PUNCT,PUNCT,punct,»,False,False
4126,//,//,VERB,VERB,obj,//,False,False
4127,«,«,PROPN,PROPN,obj,«,False,False
4128,qui,qui,PRON,PRON,nsubj,xxx,True,True
4129,a,avoir,AUX,AUX,aux:tense,x,True,True
4130,fait,faire,VERB,VERB,acl:relcl,xxxx,True,True
4131,»,»,PUNCT,PUNCT,punct,»,False,False
4132,),),PUNCT,PUNCT,punct,),False,False
4133,est,être,AUX,AUX,cop,xxx,True,True
4134,parfois,parfois,ADV,ADV,advmod,xxxx,True,True
4135,envisageable,envisageable,ADJ,ADJ,ROOT,xxxx,True,False
4136,(,(,PUNCT,PUNCT,punct,(,False,False
4137,e.g,e.g,NOUN,NOUN,parataxis,x.x,False,False
4138,.,.,PUNCT,PUNCT,punct,.,False,False
4139,Nansˇe,Nansˇe,PROPN,PROPN,ROOT,Xxxxx,True,False
4140,Hy,Hy,PROPN,PROPN,flat:name,Xx,True,False
4141,.,.,PUNCT,PUNCT,punct,.,False,False
4142,141,141,NUM,NUM,ROOT,ddd,False,False
4143,et,et,CCONJ,CCONJ,cc,xx,True,True
4144,149,149,NUM,NUM,conj,ddd,False,False
4145,),),PUNCT,PUNCT,punct,),False,False
4146,.,.,PUNCT,PUNCT,punct,.,False,False
4147,Un,un,DET,DET,det,Xx,True,True
4148,cas,cas,NOUN,NOUN,nsubj:pass,xxx,True,False
4149,clair,clair,ADJ,ADJ,amod,xxxx,True,False
4150,est,être,AUX,AUX,aux:pass,xxx,True,True
4151,DuDr,dudr,VERB,VERB,ROOT,XxXx,True,False
4152,.,.,PUNCT,PUNCT,punct,.,False,False
4153,194,194,NUM,NUM,ROOT,ddd,False,False
4154,Z,z,NOUN,NOUN,nmod,X,True,False
4155,(,(,PUNCT,PUNCT,punct,(,False,False
4156,Ni,Ni,PROPN,PROPN,appos,Xx,True,True
4157,.,.,PUNCT,PUNCT,punct,.,False,False
4158,):,):,NOUN,NOUN,ROOT,):,False,False
4159,u,u,ADP,ADP,case,x,True,False
4160,n,n,NOUN,NOUN,nmod,x,True,False
4161,u,u,ADP,ADP,case,x,True,False
4162,k,k,DET,DET,nmod,x,True,False
4163,isˇe,isˇe,NOUN,NOUN,parataxis,xxxx,True,False
4164,isˇe,isˇe,NOUN,NOUN,parataxis,xxxx,True,False
4165,3,3,NUM,NUM,nummod,d,False,False
4166,n,n,NOUN,NOUN,nmod,x,True,False
4167,i,i,ADJ,ADJ,advcl,x,True,True
4168,gˆ,gˆ,DET,DET,det,xx,True,False
4169,2munus.usˇ.dam,2munus.usˇ.dam,PROPN,PROPN,nmod,dxxxx.xxx.xxx,False,False
4170,2munus.usˇ.dam,2munus.usˇ.dam,PROPN,PROPN,nmod,dxxxx.xxx.xxx,False,False
4171,ak,ak,NOUN,NOUN,nmod,xx,True,False
4172,-,-,NOUN,NOUN,nmod,-,False,False
4173,me-{en,me-{en,NOUN,NOUN,nmod,xx-{xx,False,False
4174,},},NOUN,NOUN,nmod,},False,False
4175,//,//,NOUN,NOUN,ROOT,//,False,False
4176,n,n,ADJ,ADJ,amod,x,True,False
4177,igˆ,igˆ,VERB,VERB,ROOT,xxx,True,False
4178,2mussa,2mussa,NUM,NUM,dep,dxxxx,False,False
4179,2mussa,2mussa,NUM,NUM,nummod,dxxxx,False,False
4180,xs,x,NOUN,NOUN,nmod,xx,True,False
4181,a,avoir,VERB,VERB,ROOT,x,True,True
4182,2,2,NUM,NUM,nummod,d,False,False
4183,ak,ak,NOUN,NOUN,obj,xx,True,False
4184,-,-,PROPN,PROPN,obl:arg,-,False,False
4185,a,avoir,PROPN,PROPN,punct,x,True,True
4186,-,-,PRON,PRON,punct,-,False,False
4187,me,me,PRON,PRON,obl:agent,xx,True,True
4188,-en,-en,PRON,PRON,dep,-xx,False,False
4189,(,(,PUNCT,PUNCT,punct,(,False,False
4190,o,o,ADP,ADP,advmod,x,True,True
4191,et,et,CCONJ,CCONJ,cc,xx,True,True
4192,probabl,probabl,PROPN,PROPN,conj,xxxx,True,False
4193,.,.,PUNCT,PUNCT,punct,.,False,False
4194,x,x,NOUN,NOUN,det,x,True,False
4195,),),PUNCT,PUNCT,punct,),False,False
4196,//,//,VERB,VERB,nsubj,//,False,False
4197,n,ne,PRON,PRON,amod,x,True,False
4198,igˆ,igˆ,PRON,PRON,dep,xxx,True,False
4199,2-mussa,2-mussa,NUM,NUM,nummod,d-xxxx,False,False
4200,xs,x,NOUN,NOUN,obl:arg,xx,True,False
4201,a,avoir,AUX,AUX,ROOT,x,True,True
4202,2,2,NUM,NUM,nummod,d,False,False
4203,ka,ka,NOUN,NOUN,obl:arg,xx,True,False
4204,-,-,PROPN,PROPN,obl:mod,-,False,False
4205,me,me,PRON,PRON,obl:arg,xx,True,True
4206,-en,-en,PRON,PRON,obj,-xx,False,False
4207,(,(,PUNCT,PUNCT,punct,(,False,False
4208,J,j,NOUN,NOUN,nsubj,X,True,False
4209,’,’,X,X,parataxis,’,False,False
4210,[,[,PUNCT,PUNCT,punct,[,False,False
4211,prov,prov,PROPN,PROPN,obj,xxxx,True,False
4212,.,.,PUNCT,PUNCT,punct,.,False,False
4213,inc,inc,ADJ,ADJ,ROOT,xxx,True,False
4214,.,.,PUNCT,PUNCT,punct,.,False,False
4215,],],PUNCT,PUNCT,punct,],False,False
4216,),),PUNCT,PUNCT,punct,),False,False
4217,",",",",PUNCT,PUNCT,punct,",",False,False
4218,«,«,NOUN,NOUN,nsubj,«,False,False
4219,C’,c’,ADJ,ADJ,flat:name,X’,False,True
4220,est,être,AUX,AUX,cop,xxx,True,True
4221,moi,moi,PRON,PRON,ROOT,xxx,True,True
4222,qui,qui,PRON,PRON,nsubj,xxx,True,True
4223,ai,avoir,AUX,AUX,aux:tense,xx,True,True
4224,fait,faire,VERB,VERB,acl:relcl,xxxx,True,True
4225,les,le,DET,DET,det,xxx,True,True
4226,cadeaux,cadeau,NOUN,NOUN,obj,xxxx,True,False
4227,nuptiaux,nuptial,ADJ,ADJ,amod,xxxx,True,False
4228,à,à,ADP,ADP,case,x,True,True
4229,Uruk,Uruk,PROPN,PROPN,obl:mod,Xxxx,True,False
4230,»,»,PUNCT,PUNCT,punct,»,False,False
4231,.,.,PUNCT,PUNCT,punct,.,False,False
4232,tablets,tablet,NOUN,NOUN,ROOT,xxxx,True,False
4233,in,in,X,X,amod,xx,True,False
4234,the,the,X,X,dep,xxx,True,False
4235,collections,collecter,VERB,VERB,acl,xxxx,True,False
4236,of,of,X,X,case,xx,True,False
4237,the,the,X,X,obl:arg,xxx,True,False
4238,Oriental,Oriental,PROPN,PROPN,obj,Xxxxx,True,False
4239,Institute,Institute,PROPN,PROPN,flat:name,Xxxxx,True,False
4240,",",",",PUNCT,PUNCT,punct,",",False,False
4241,Univ,Univ,PROPN,PROPN,obl:mod,Xxxx,True,False
4242,.,.,PUNCT,PUNCT,punct,.,False,False
4243,of,of,ADP,ADP,dep,xx,True,False
4244,Chicago,Chicago,PROPN,PROPN,nsubj:pass,Xxxxx,True,False
4245,  ,  ,SPACE,SPACE,dep,  ,False,False
4246,propos,propos,NOUN,NOUN,nmod,xxxx,True,False
4247,de,de,ADP,ADP,case,xx,True,True
4248,ak,ak,ADP,ADP,det,xx,True,False
4249,«,«,NOUN,NOUN,nmod,«,False,False
4250,faire,faire,VERB,VERB,amod,xxxx,True,False
4251,»,»,PUNCT,PUNCT,dep,»,False,False
4252,(,(,PUNCT,PUNCT,punct,(,False,False
4253,I,i,NOUN,NOUN,appos,X,True,True
4254,),),PUNCT,PUNCT,punct,),False,False
4255,51,51,NUM,NUM,nummod,dd,False,False
4256,L’,l’,NOUN,NOUN,det,X’,False,True
4257,interprétation,interprétation,NOUN,NOUN,nmod,xxxx,True,False
4258,des,de,ADP,ADP,case,xxx,True,True
4259,faits,fait,NOUN,NOUN,nmod,xxxx,True,False
4260,la,le,DET,DET,det,xx,True,True
4261,plus,plus,ADV,ADV,advmod,xxxx,True,True
4262,simple,simple,ADJ,ADJ,amod,xxxx,True,False
4263,est,être,AUX,AUX,cop,xxx,True,True
4264,de,de,ADP,ADP,mark,xx,True,True
4265,voir,voir,VERB,VERB,ROOT,xxxx,True,False
4266,dans,dans,ADP,ADP,case,xxxx,True,True
4267,ak,ak,ADP,ADP,fixed,xx,True,False
4268,un,un,DET,DET,det,xx,True,True
4269,«,«,NOUN,NOUN,obl:mod,«,False,False
4270,frozen,frozen,NOUN,NOUN,obj,xxxx,True,False
4271,case,cas,ADJ,ADJ,amod,xxxx,True,False
4272,of,of,ADP,ADP,case,xx,True,False
4273,Fara,Fara,PROPN,PROPN,nmod,Xxxx,True,False
4274,or,or,CCONJ,CCONJ,cc,xx,True,True
4275,earlier,earlier,ADJ,ADJ,conj,xxxx,True,False
4276,orthograph,orthograph,VERB,VERB,conj,xxxx,True,False
4277,where,where,NOUN,NOUN,xcomp,xxxx,True,False
4278,the,the,AUX,AUX,ROOT,xxx,True,False
4279,orthographical,orthographical,VERB,VERB,aux:tense,xxxx,True,False
4280,representation,representation,NOUN,NOUN,ROOT,xxxx,True,False
4281,representation,representation,NOUN,NOUN,amod,xxxx,True,False
4282,of,of,ADP,ADP,case,xx,True,False
4283,-/a/,-/a/,NUM,NUM,nummod,-/x/,False,False
4284,was,was,PROPN,PROPN,nmod,xxx,True,False
4285,omitted,omitted,ADJ,ADJ,flat:name,xxxx,True,False
4286,»,»,PUNCT,PUNCT,punct,»,False,False
4287,(,(,PUNCT,PUNCT,punct,(,False,False
4288,Krecher,Krecher,PROPN,PROPN,appos,Xxxxx,True,False
4289,",",",",PUNCT,PUNCT,punct,",",False,False
4290,ASJ,asj,NOUN,NOUN,nmod,XXX,True,False
4291,15,15,NUM,NUM,nummod,dd,False,False
4292,",",",",PUNCT,PUNCT,punct,",",False,False
4293,89,89,NUM,NUM,nummod,dd,False,False
4294,),),PUNCT,PUNCT,punct,),False,False
4295,",",",",PUNCT,PUNCT,punct,",",False,False
4296,quoique,quoique,PRON,PRON,dep,xxxx,True,True
4297,je,je,PRON,PRON,nsubj,xx,True,True
4298,ne,ne,ADV,ADV,advmod,xx,True,True
4299,voie,voir,VERB,VERB,ROOT,xxxx,True,False
4300,pas,pas,ADV,ADV,advmod,xxx,True,True
4301,pourquoi,pourquoi,ADV,ADV,advmod,xxxx,True,True
4302,la,le,DET,DET,det,xx,True,True
4303,non-explicitation,non-explicitation,NOUN,NOUN,nsubj,xxx-xxxx,False,False
4304,de,de,ADP,ADP,case,xx,True,True
4305,{,{,PRON,PRON,punct,{,False,False
4306,<,<,ADP,ADP,nmod,<,False,False
4307,a,avoir,AUX,AUX,punct,x,True,True
4308,},},PRON,PRON,advmod,},False,False
4309,soit,être,AUX,AUX,aux:pass,xxxx,True,True
4310,limitée,limiter,VERB,VERB,ROOT,xxxx,True,False
4311,au,au,ADP,ADP,case,xx,True,True
4312,seul,seul,ADJ,ADJ,amod,xxxx,True,True
4313,verbe,verbe,NOUN,NOUN,ROOT,xxxx,True,False
4314,ak,ak,ADJ,ADJ,amod,xx,True,False
4315,.,.,PUNCT,PUNCT,ROOT,.,False,False
4316,Cela,celer,PRON,PRON,nsubj,Xxxx,True,True
4317,rendrait,rendre,VERB,VERB,ROOT,xxxx,True,False
4318,toutefois,toutefois,ADV,ADV,advmod,xxxx,True,False
4319,compte,compte,NOUN,NOUN,obj,xxxx,True,False
4320,également,également,ADV,ADV,advmod,xxxx,True,True
4321,de,de,ADP,ADP,case,xx,True,True
4322,ak,ak,NOUN,NOUN,obl:arg,xx,True,False
4323,-,-,PROPN,PROPN,obl:arg,-,False,False
4324,am,am,VERB,VERB,obl:mod,xx,True,False
4325,6,6,NUM,NUM,obl:mod,d,False,False
4326,(,(,PUNCT,PUNCT,punct,(,False,False
4327,AWL,awl,NOUN,NOUN,dep,XXX,True,False
4328,2,2,NUM,NUM,nummod,d,False,False
4329,i,i,NOUN,NOUN,nmod,x,True,True
4330,2,2,NUM,NUM,nummod,d,False,False
4331,et,et,CCONJ,CCONJ,cc,xx,True,True
4332,v,v,NOUN,NOUN,conj,x,True,False
4333,1,1,NUM,NUM,nummod,d,False,False
4334,sq,sq,ADJ,ADJ,nmod,xx,True,False
4335,.,.,PUNCT,PUNCT,punct,.,False,False
4336,etc.,etc.,ADV,ADV,advmod,xxx.,False,False
4337,),),PUNCT,PUNCT,punct,),False,False
4338,et,et,CCONJ,CCONJ,cc,xx,True,True
4339,du,de,ADP,ADP,case,xx,True,True
4340,NP,np,NOUN,NOUN,conj,XX,True,False
4341,/,/,CCONJ,CCONJ,cc,/,False,False
4342,dumu,dumu,VERB,VERB,conj,xxxx,True,False
4343,gˆ,gˆ,PRON,PRON,dep,xx,True,False
4344,a,avoir,VERB,VERB,conj,x,True,True
4345,2-a,2-a,NOUN,NOUN,nmod,d-x,False,False
4346,-,-,PROPN,PROPN,nmod,-,False,False
4347,na,na,PROPN,PROPN,nmod,xx,True,True
4348,-,-,PROPN,PROPN,nmod,-,False,False
4349,ak,ak,PROPN,PROPN,nmod,xx,True,False
4350,-,-,NOUN,NOUN,nmod,-,False,False
4351,ke,ke,NOUN,NOUN,nmod,xx,True,False
4352,4,4,NUM,NUM,nummod,d,False,False
4353,(,(,PUNCT,PUNCT,punct,(,False,False
4354,SR,sr,NOUN,NOUN,appos,XX,True,False
4355,60,60,NUM,NUM,nmod,dd,False,False
4356,i,i,ADJ,ADJ,nmod,x,True,True
4357,2,2,NUM,NUM,nmod,d,False,False
4358,sq,sq,NOUN,NOUN,nmod,xx,True,False
4359,.,.,PUNCT,PUNCT,punct,.,False,False
4360,),),PUNCT,PUNCT,punct,),False,False
4361,.,.,PUNCT,PUNCT,punct,.,False,False
4362,Un,un,DET,DET,det,Xx,True,True
4363,contreexemple,contreexemple,NOUN,NOUN,nsubj:pass,xxxx,True,False
4364,contreexemple,contreexempl,ADJ,ADJ,amod,xxxx,True,False
4365,possible,possible,ADJ,ADJ,amod,xxxx,True,True
4366,est,être,AUX,AUX,aux:pass,xxx,True,True
4367,toutefois,toutefois,ADV,ADV,advmod,xxxx,True,False
4368,Ent,Ent,PROPN,PROPN,ROOT,Xxx,True,False
4369,.,.,PUNCT,PUNCT,punct,.,False,False
4370,41,41,PRON,PRON,ROOT,dd,False,False
4371,v,v,PRON,PRON,case,x,True,False
4372,1–6,1–6,PRON,PRON,nmod,d–d,False,False
4373,:,:,PUNCT,PUNCT,punct,:,False,False
4374,en,en,ADP,ADP,advmod,xx,True,True
4375,-,-,NOUN,NOUN,punct,-,False,False
4376,mete,mete,NOUN,NOUN,nmod,xxxx,True,False
4377,-,-,PROPN,PROPN,nmod,-,False,False
4378,na,na,PROPN,PROPN,nmod,xx,True,True
4379,/,/,SYM,SYM,dep,/,False,False
